index,Value
2023-07-28,56.06954935483871
2023-07-29,55.92703290322581
2023-07-30,55.78451645161291
2023-07-31,55.642
2023-08-01,55.70639225806452
2023-08-02,55.770784516129034
2023-08-03,55.83517677419355
2023-08-04,55.899569032258064
2023-08-05,55.96396129032258
2023-08-06,56.0283535483871
2023-08-07,56.09274580645162
2023-08-08,56.15713806451613
2023-08-09,56.22153032258065
2023-08-10,56.28592258064516
2023-08-11,56.35031483870968
2023-08-12,56.414707096774194
2023-08-13,56.47909935483871
2023-08-14,56.543491612903225
2023-08-15,56.60788387096774
2023-08-16,56.67227612903226
2023-08-17,56.73666838709678
2023-08-18,56.80106064516129
2023-08-19,56.86545290322581
2023-08-20,56.929845161290324
2023-08-21,56.99423741935484
2023-08-22,57.058629677419354
2023-08-23,57.12302193548387
2023-08-24,57.187414193548385
2023-08-25,57.2518064516129
2023-08-26,57.31619870967742
2023-08-27,57.38059096774194
2023-08-28,57.44498322580645
2023-08-29,57.50937548387097
2023-08-30,57.573767741935484
2023-08-31,57.63816
2023-09-01,56.813868
2023-09-02,55.989576
2023-09-03,55.165284
2023-09-04,54.340992
2023-09-05,53.5167
2023-09-06,52.692408
2023-09-07,51.868116
2023-09-08,51.043824
2023-09-09,50.219532
2023-09-10,49.39524
2023-09-11,48.570948
2023-09-12,47.746656
2023-09-13,46.922364
2023-09-14,46.098072
2023-09-15,45.27378
2023-09-16,44.449488
2023-09-17,43.625196
2023-09-18,42.800904
2023-09-19,41.976612
2023-09-20,41.15232
2023-09-21,40.328028
2023-09-22,39.503736
2023-09-23,38.679444000000004
2023-09-24,37.855152
2023-09-25,37.03086
2023-09-26,36.206568
2023-09-27,35.382276
2023-09-28,34.557984
2023-09-29,33.733692
2023-09-30,32.9094
2023-10-01,35.786969032258064
2023-10-02,38.66453806451613
2023-10-03,41.54210709677419
2023-10-04,44.419676129032254
2023-10-05,47.29724516129032
2023-10-06,50.174814193548386
2023-10-07,53.05238322580645
2023-10-08,55.92995225806452
2023-10-09,58.80752129032258
2023-10-10,61.68509032258065
2023-10-11,64.56265935483871
2023-10-12,67.44022838709677
2023-10-13,70.31779741935483
2023-10-14,73.1953664516129
2023-10-15,76.07293548387096
2023-10-16,78.95050451612903
2023-10-17,81.8280735483871
2023-10-18,84.70564258064516
2023-10-19,87.58321161290323
2023-10-20,90.4607806451613
2023-10-21,93.33834967741936
2023-10-22,96.21591870967742
2023-10-23,99.09348774193549
2023-10-24,101.97105677419356
2023-10-25,104.84862580645162
2023-10-26,107.72619483870969
2023-10-27,110.60376387096775
2023-10-28,113.48133290322582
2023-10-29,116.35890193548389
2023-10-30,119.23647096774195
2023-10-31,122.11404
2023-11-01,121.53478100000001
2023-11-02,120.955522
2023-11-03,120.37626300000001
2023-11-04,119.797004
2023-11-05,119.21774500000001
2023-11-06,118.638486
2023-11-07,118.059227
2023-11-08,117.479968
2023-11-09,116.900709
2023-11-10,116.32145
2023-11-11,115.742191
2023-11-12,115.162932
2023-11-13,114.583673
2023-11-14,114.004414
2023-11-15,113.425155
2023-11-16,112.84589600000001
2023-11-17,112.266637
2023-11-18,111.687378
2023-11-19,111.108119
2023-11-20,110.52886000000001
2023-11-21,109.949601
2023-11-22,109.37034200000001
2023-11-23,108.791083
2023-11-24,108.21182400000001
2023-11-25,107.632565
2023-11-26,107.053306
2023-11-27,106.474047
2023-11-28,105.894788
2023-11-29,105.315529
2023-11-30,104.73627
2023-12-01,105.50404225806452
2023-12-02,106.27181451612904
2023-12-03,107.03958677419355
2023-12-04,107.80735903225806
2023-12-05,108.57513129032259
2023-12-06,109.3429035483871
2023-12-07,110.11067580645161
2023-12-08,110.87844806451614
2023-12-09,111.64622032258065
2023-12-10,112.41399258064516
2023-12-11,113.18176483870968
2023-12-12,113.9495370967742
2023-12-13,114.7173093548387
2023-12-14,115.48508161290323
2023-12-15,116.25285387096774
2023-12-16,117.02062612903225
2023-12-17,117.78839838709678
